artist_input,spotify_artist_name,artist_id,id_album,nombre_album,tipo_album,release_year,release_year_norm,decada,url_album,album_image_url,discogs_match_status,discogs_match_score,discogs_genres_norm,discogs_styles_norm,discogs_tags_norm,tags_dominantes,tags_especificos,n_tags,n_tags_dominantes,n_tags_especificos,peso_tags_total,peso_tags_promedio,es_single,es_album,tags_vacios
BABYMONSTER,BABYMONSTER,1SIocsqdEefUTE6XKGUiVS,7anlDz5EpVJ4aXmWvaSbzM,Stuck In The Middle,single,2024.0,0.913,2020,https://open.spotify.com/album/7anlDz5EpVJ4aXmWvaSbzM,https://i.scdn.co/image/ab67616d0000b273a9363a161ad54dde56f594d8,exact,100.0,"['funk_/_soul', 'pop']","['k_pop', 'contemporary_r&b']","['funk_/_soul', 'pop', 'k_pop', 'contemporary_r&b']","['pop', 'k_pop']","['funk_/_soul', 'contemporary_r&b']",4,2,2,33.3368,8.3342,1,0,False
BABYMONSTER,BABYMONSTER,1SIocsqdEefUTE6XKGUiVS,2CSQuvvt3XHLDX36O3nRv7,BATTER UP,single,2023.0,0.8696,2020,https://open.spotify.com/album/2CSQuvvt3XHLDX36O3nRv7,https://i.scdn.co/image/ab67616d0000b27324e7d3f6bcc7f5594638a4f0,exact,100.0,"['hip_hop', 'pop']","['k_pop', 'pop_rap', 'trap']","['hip_hop', 'pop', 'k_pop', 'pop_rap', 'trap']","['pop', 'k_pop']","['hip_hop', 'pop_rap', 'trap']",5,2,3,64.8077,12.9615,1,0,False
KISS OF LIFE,KISS OF LIFE,4TEK9tIkcoxib4GxT3O4ky,20GxuSxICpXyRYkoqRjthR,224,single,2025.0,0.9565,2020,https://open.spotify.com/album/20GxuSxICpXyRYkoqRjthR,https://i.scdn.co/image/ab67616d0000b273ed8f6ba97a5f0bda2b9d9306,exact,96.54,['pop'],['k_pop'],"['pop', 'k_pop']","['pop', 'k_pop']",[],2,2,0,2.1831,1.0916,1,0,False
KISS OF LIFE,KISS OF LIFE,4TEK9tIkcoxib4GxT3O4ky,4eguh1dJUXRh0IMiLKRwab,Lose Yourself,single,2024.0,0.913,2020,https://open.spotify.com/album/4eguh1dJUXRh0IMiLKRwab,https://i.scdn.co/image/ab67616d0000b27315175a3af8eb08dbc8c77a31,exact,96.54,['pop'],['k_pop'],"['pop', 'k_pop']","['pop', 'k_pop']",[],2,2,0,2.1831,1.0916,1,0,False
KISS OF LIFE,KISS OF LIFE,4TEK9tIkcoxib4GxT3O4ky,4xcIr0rkoIBPmoSPamCorO,R.E.M,single,2024.0,0.913,2020,https://open.spotify.com/album/4xcIr0rkoIBPmoSPamCorO,https://i.scdn.co/image/ab67616d0000b273b9ed5e63a1dc66a4bd6ae177,exact,100.0,['pop'],['k_pop'],"['pop', 'k_pop']","['pop', 'k_pop']",[],2,2,0,2.1831,1.0916,1,0,False
KISS OF LIFE,KISS OF LIFE,4TEK9tIkcoxib4GxT3O4ky,3p68B7ZhETVmNbOov8JcF5,Sticky,single,2024.0,0.913,2020,https://open.spotify.com/album/3p68B7ZhETVmNbOov8JcF5,https://i.scdn.co/image/ab67616d0000b2734cd7f69b85766b3d3035c27c,exact,100.0,"['funk_/_soul', 'pop']","['k_pop', 'pop_rap', 'contemporary_r&b']","['funk_/_soul', 'pop', 'k_pop', 'pop_rap', 'contemporary_r&b']","['pop', 'k_pop']","['funk_/_soul', 'pop_rap', 'contemporary_r&b']",5,2,3,47.3368,9.4674,1,0,False
KISS OF LIFE,KISS OF LIFE,4TEK9tIkcoxib4GxT3O4ky,1HfTA0xDoZ0mswFO3GB3ef,Midas Touch,single,2024.0,0.913,2020,https://open.spotify.com/album/1HfTA0xDoZ0mswFO3GB3ef,https://i.scdn.co/image/ab67616d0000b27307568782625b85282541394b,exact,100.0,"['funk_/_soul', 'pop']","['k_pop', 'contemporary_r&b']","['funk_/_soul', 'pop', 'k_pop', 'contemporary_r&b']","['pop', 'k_pop']","['funk_/_soul', 'contemporary_r&b']",4,2,2,33.3368,8.3342,1,0,False
KISS OF LIFE,KISS OF LIFE,4TEK9tIkcoxib4GxT3O4ky,6yDtQxvq1XRC7Y5qtS03Xx,Born to be XX,single,2023.0,0.8696,2020,https://open.spotify.com/album/6yDtQxvq1XRC7Y5qtS03Xx,https://i.scdn.co/image/ab67616d0000b27396d36aec71bf25f59df5cc96,exact,96.54,['pop'],['k_pop'],"['pop', 'k_pop']","['pop', 'k_pop']",[],2,2,0,2.1831,1.0916,1,0,False
KISS OF LIFE,KISS OF LIFE,4TEK9tIkcoxib4GxT3O4ky,5k34rAvlw3WV7Kh6dAZnxG,KISS OF LIFE,single,2023.0,0.8696,2020,https://open.spotify.com/album/5k34rAvlw3WV7Kh6dAZnxG,https://i.scdn.co/image/ab67616d0000b2732ff7c76b0790cd3ad63cfc0c,exact,96.54,['pop'],"['k_pop', 'contemporary_r&b', 'alt-pop']","['pop', 'k_pop', 'contemporary_r&b', 'alt-pop']","['pop', 'k_pop']","['contemporary_r&b', 'alt-pop']",4,2,2,135.2568,33.8142,1,0,False
TWS,TWS,4GgBKgxhc649frZDHcXIEz,03QRqvvQFLDaJM711Gkn03,TWS 2nd Mini Album 'SUMMER BEAT!',single,2024.0,0.913,2020,https://open.spotify.com/album/03QRqvvQFLDaJM711Gkn03,https://i.scdn.co/image/ab67616d0000b2737af38ae7cbd15c340b45f3f4,fuzzy,67.9,['pop'],['k_pop'],"['pop', 'k_pop']","['pop', 'k_pop']",[],2,2,0,2.1831,1.0916,1,0,False
BOYNEXTDOOR,BOYNEXTDOOR,4hnHLgMSOiqERWBL4jINP1,2E8hkTJKnSCv69mjVAh6hL,No Genre,album,2025.0,0.9565,2020,https://open.spotify.com/album/2E8hkTJKnSCv69mjVAh6hL,https://i.scdn.co/image/ab67616d0000b273cf33c21b065bda3fc6842c8e,exact,100.0,"['jazz', 'funk_/_soul', 'pop']","['k_pop', 'jazz-funk']","['jazz', 'funk_/_soul', 'pop', 'k_pop', 'jazz-funk']","['pop', 'k_pop']","['jazz', 'funk_/_soul', 'jazz-funk']",5,2,3,752.8631,150.5726,0,1,False
BOYNEXTDOOR,BOYNEXTDOOR,4hnHLgMSOiqERWBL4jINP1,4AvNQasUXJ4uHHmtypy6BF,19.99,album,2024.0,0.913,2020,https://open.spotify.com/album/4AvNQasUXJ4uHHmtypy6BF,https://i.scdn.co/image/ab67616d0000b27381909c1add057c602193daab,exact,100.0,['pop'],['k_pop'],"['pop', 'k_pop']","['pop', 'k_pop']",[],2,2,0,2.1831,1.0916,0,1,False
BOYNEXTDOOR,BOYNEXTDOOR,4hnHLgMSOiqERWBL4jINP1,2p5IDUbayBHcmcgSNIQx6V,HOW?,album,2024.0,0.913,2020,https://open.spotify.com/album/2p5IDUbayBHcmcgSNIQx6V,https://i.scdn.co/image/ab67616d0000b273991e46e8843796184d9606d7,exact,100.0,['pop'],['k_pop'],"['pop', 'k_pop']","['pop', 'k_pop']",[],2,2,0,2.1831,1.0916,0,1,False
BOYNEXTDOOR,BOYNEXTDOOR,4hnHLgMSOiqERWBL4jINP1,6NKAKKTVPPE85NIDY9u6QD,The Action,single,2025.0,0.9565,2020,https://open.spotify.com/album/6NKAKKTVPPE85NIDY9u6QD,https://i.scdn.co/image/ab67616d0000b273faf06fafdeefbc5c4365a0f9,exact,100.0,['pop'],['k_pop'],"['pop', 'k_pop']","['pop', 'k_pop']",[],2,2,0,2.1831,1.0916,1,0,False
BOYNEXTDOOR,BOYNEXTDOOR,4hnHLgMSOiqERWBL4jINP1,3Hs8WBB47spgGcUhtQ9rXB,"AND,",single,2024.0,0.913,2020,https://open.spotify.com/album/3Hs8WBB47spgGcUhtQ9rXB,https://i.scdn.co/image/ab67616d0000b273b50e69e8f0addd5a4ea88a56,exact,100.0,['pop'],"['j_pop', 'k_pop']","['pop', 'j_pop', 'k_pop']","['pop', 'k_pop']",['j_pop'],3,2,1,8.7164,2.9055,1,0,False
BOYNEXTDOOR,BOYNEXTDOOR,4hnHLgMSOiqERWBL4jINP1,6DvZZhY6bGqDuPbCSyZHcx,"Earth, Wind & Fire (Japanese Ver.)",single,2024.0,0.913,2020,https://open.spotify.com/album/6DvZZhY6bGqDuPbCSyZHcx,https://i.scdn.co/image/ab67616d0000b273981a6fee27acb3aaba4534a0,fuzzy,68.18,"['rock', 'pop']",['j_pop'],"['rock', 'pop', 'j_pop']",['pop'],"['rock', 'j_pop']",3,1,2,28.1649,9.3883,1,0,False
BOYNEXTDOOR,BOYNEXTDOOR,4hnHLgMSOiqERWBL4jINP1,45skMBkupbWiAxTeZ77rVa,WHY..,single,2023.0,0.8696,2020,https://open.spotify.com/album/45skMBkupbWiAxTeZ77rVa,https://i.scdn.co/image/ab67616d0000b27358ba8c8fcad9be87f72e2afe,exact,100.0,['pop'],['k_pop'],"['pop', 'k_pop']","['pop', 'k_pop']",[],2,2,0,2.1831,1.0916,1,0,False
BOYNEXTDOOR,BOYNEXTDOOR,4hnHLgMSOiqERWBL4jINP1,0wesgG3gMPRK5awyZFEPU2,WHO!,single,2023.0,0.8696,2020,https://open.spotify.com/album/0wesgG3gMPRK5awyZFEPU2,https://i.scdn.co/image/ab67616d0000b273261d204682eb8cbb07a59c2a,exact,100.0,['pop'],['k_pop'],"['pop', 'k_pop']","['pop', 'k_pop']",[],2,2,0,2.1831,1.0916,1,0,False
ILLIT,ILLIT,36cgvBn0aadzOijnjjwqMN,6wKHLrZczZAhDVsMEG4JXt,NOT CUTE ANYMORE,single,2025.0,0.9565,2020,https://open.spotify.com/album/6wKHLrZczZAhDVsMEG4JXt,https://i.scdn.co/image/ab67616d0000b2733d09075f6c7fabe9a7234cb3,exact,97.5,['pop'],['k_pop'],"['pop', 'k_pop']","['pop', 'k_pop']",[],2,2,0,2.1831,1.0916,1,0,False
ILLIT,ILLIT,36cgvBn0aadzOijnjjwqMN,6tcKWEXikmRDB9KufEHvLp,bomb,single,2025.0,0.9565,2020,https://open.spotify.com/album/6tcKWEXikmRDB9KufEHvLp,https://i.scdn.co/image/ab67616d0000b273f24755716ee6789fa094112c,exact,92.5,['pop'],['k_pop'],"['pop', 'k_pop']","['pop', 'k_pop']",[],2,2,0,2.1831,1.0916,1,0,False
ILLIT,ILLIT,36cgvBn0aadzOijnjjwqMN,7CBwpeVQ27cWwyEYjByVH1,I'LL LIKE YOU,single,2024.0,0.913,2020,https://open.spotify.com/album/7CBwpeVQ27cWwyEYjByVH1,https://i.scdn.co/image/ab67616d0000b273fc2fffae3025fbc540b98f34,exact,92.5,['pop'],['k_pop'],"['pop', 'k_pop']","['pop', 'k_pop']",[],2,2,0,2.1831,1.0916,1,0,False
ILLIT,ILLIT,36cgvBn0aadzOijnjjwqMN,6irebIc6UO8fN0jl4UlzBS,SUPER REAL ME,single,2024.0,0.913,2020,https://open.spotify.com/album/6irebIc6UO8fN0jl4UlzBS,https://i.scdn.co/image/ab67616d0000b273f037c5fb9de6c78726cb8e2c,exact,92.5,['pop'],['k_pop'],"['pop', 'k_pop']","['pop', 'k_pop']",[],2,2,0,2.1831,1.0916,1,0,False
LNGSHOT,LNGSHOT,2F4oTJOWkcD1JaTeKEa9h6,3XzKcbKfLPWSOG7BJbC98O,4SHOBOIZ MIXTAPE,album,2026.0,1.0,2020,https://open.spotify.com/album/3XzKcbKfLPWSOG7BJbC98O,https://i.scdn.co/image/ab67616d0000b2735939de3b4b0d974c3bc791ff,exact,100.0,"['hip_hop', 'funk_/_soul', 'pop']","['contemporary_r&b', 'k_pop']","['hip_hop', 'funk_/_soul', 'pop', 'contemporary_r&b', 'k_pop']","['pop', 'k_pop']","['hip_hop', 'funk_/_soul', 'contemporary_r&b']",5,2,3,38.4058,7.6812,0,1,False
LNGSHOT,LNGSHOT,2F4oTJOWkcD1JaTeKEa9h6,7z5ZIN7o44Tk8EUkm7AVar,Training Day,single,2026.0,1.0,2020,https://open.spotify.com/album/7z5ZIN7o44Tk8EUkm7AVar,https://i.scdn.co/image/ab67616d0000b273b9fcfd72373138cad8b96ede,exact,100.0,"['hip_hop', 'funk_/_soul', 'pop']","['contemporary_r&b', 'k_pop', 'trap']","['hip_hop', 'funk_/_soul', 'pop', 'contemporary_r&b', 'k_pop', 'trap']","['pop', 'k_pop']","['hip_hop', 'funk_/_soul', 'contemporary_r&b', 'trap']",6,2,4,81.9614,13.6602,1,0,False
LNGSHOT,LNGSHOT,2F4oTJOWkcD1JaTeKEa9h6,6M05ADW4mz2x07jIpIzCXR,SHOT CALLERS,single,2026.0,1.0,2020,https://open.spotify.com/album/6M05ADW4mz2x07jIpIzCXR,https://i.scdn.co/image/ab67616d0000b2739ae175cd44e09688bb7c0f4f,exact,100.0,"['hip_hop', 'funk_/_soul', 'pop']","['contemporary_r&b', 'k_pop']","['hip_hop', 'funk_/_soul', 'pop', 'contemporary_r&b', 'k_pop']","['pop', 'k_pop']","['hip_hop', 'funk_/_soul', 'contemporary_r&b']",5,2,3,38.4058,7.6812,1,0,False
LNGSHOT,LNGSHOT,2F4oTJOWkcD1JaTeKEa9h6,5y364Kj24BuuitP830bMnM,Saucin',single,2025.0,0.9565,2020,https://open.spotify.com/album/5y364Kj24BuuitP830bMnM,https://i.scdn.co/image/ab67616d0000b2737baff0c35deb8a1ce093158e,exact,100.0,"['hip_hop', 'funk_/_soul', 'pop']","['contemporary_r&b', 'k_pop']","['hip_hop', 'funk_/_soul', 'pop', 'contemporary_r&b', 'k_pop']","['pop', 'k_pop']","['hip_hop', 'funk_/_soul', 'contemporary_r&b']",5,2,3,38.4058,7.6812,1,0,False
SISTAR,SISTAR,2wTLheTmMcFCA4hdY8hZJP,1nErNFyYvHnuCYvfwrMyoz,Give It To Me,album,2013.0,0.4348,2010,https://open.spotify.com/album/1nErNFyYvHnuCYvfwrMyoz,https://i.scdn.co/image/ab67616d0000b27352d75b524e594fec397a2e88,exact,100.0,['pop'],['k_pop'],"['pop', 'k_pop']","['pop', 'k_pop']",[],2,2,0,2.1831,1.0916,0,1,False
SISTAR,SISTAR,2wTLheTmMcFCA4hdY8hZJP,3z4Df65pIKUBMpzfia7hcS,Summer Special 'Loving U',album,2012.0,0.3913,2010,https://open.spotify.com/album/3z4Df65pIKUBMpzfia7hcS,https://i.scdn.co/image/ab67616d0000b2732fb531769061923200fecdfe,exact,83.23,"['electronic', 'hip_hop', 'pop']","['rnb/swing', 'progressive_house', 'k_pop']","['electronic', 'hip_hop', 'pop', 'rnb/swing', 'progressive_house', 'k_pop']","['pop', 'k_pop']","['electronic', 'hip_hop', 'rnb/swing', 'progressive_house']",6,2,4,534.86,89.1433,0,1,False
SISTAR,SISTAR,2wTLheTmMcFCA4hdY8hZJP,44HjYZEwgtloDNyIYK4DzO,SO COOL,album,2011.0,0.3478,2010,https://open.spotify.com/album/44HjYZEwgtloDNyIYK4DzO,https://i.scdn.co/image/ab67616d0000b273e69f4d1485869fedb591b792,exact,100.0,"['hip_hop', 'pop']","['rnb/swing', 'k_pop']","['hip_hop', 'pop', 'rnb/swing', 'k_pop']","['pop', 'k_pop']","['hip_hop', 'rnb/swing']",4,2,2,137.9188,34.4797,0,1,False
SISTAR,SISTAR,2wTLheTmMcFCA4hdY8hZJP,7wxGBt2oAGDjZ9CgPhQU8C,SHAKE IT,single,2015.0,0.5217,2010,https://open.spotify.com/album/7wxGBt2oAGDjZ9CgPhQU8C,https://i.scdn.co/image/ab67616d0000b273bb2456c53306bc582b406462,exact,100.0,"['electronic', 'pop']",['k_pop'],"['electronic', 'pop', 'k_pop']","['pop', 'k_pop']",['electronic'],3,2,1,7.1243,2.3748,1,0,False
SISTAR,SISTAR,2wTLheTmMcFCA4hdY8hZJP,4pyrMQq7i9d4M8xiokWF3D,Special Album ‘SWEET & SOUR’,single,2014.0,0.4783,2010,https://open.spotify.com/album/4pyrMQq7i9d4M8xiokWF3D,https://i.scdn.co/image/ab67616d0000b273cdf6528aa5b57ecb4b319cb9,exact,82.0,['pop'],['k_pop'],"['pop', 'k_pop']","['pop', 'k_pop']",[],2,2,0,2.1831,1.0916,1,0,False
SISTAR,SISTAR,2wTLheTmMcFCA4hdY8hZJP,0SeSM1CAqu7QUkive4jCKl,TOUCH N MOVE,single,2014.0,0.4783,2010,https://open.spotify.com/album/0SeSM1CAqu7QUkive4jCKl,https://i.scdn.co/image/ab67616d0000b2733be3a6a60408608f0d33e3bc,exact,100.0,['pop'],['k_pop'],"['pop', 'k_pop']","['pop', 'k_pop']",[],2,2,0,2.1831,1.0916,1,0,False
SISTAR,SISTAR,2wTLheTmMcFCA4hdY8hZJP,5PXVRXQIPAXH0j78MfeDrV,ALONE,single,2012.0,0.3913,2010,https://open.spotify.com/album/5PXVRXQIPAXH0j78MfeDrV,https://i.scdn.co/image/ab67616d0000b273d8a007b9e0ba32eee1651227,exact,100.0,"['hip_hop', 'pop']","['rnb/swing', 'k_pop']","['hip_hop', 'pop', 'rnb/swing', 'k_pop']","['pop', 'k_pop']","['hip_hop', 'rnb/swing']",4,2,2,137.9188,34.4797,1,0,False
SISTAR,SISTAR,2wTLheTmMcFCA4hdY8hZJP,4r8SgrpHX0W7u1kT0lAULE,Shady Girl,single,2010.0,0.3043,2010,https://open.spotify.com/album/4r8SgrpHX0W7u1kT0lAULE,https://i.scdn.co/image/ab67616d0000b273e4d49af987462fa2e9ca57cf,exact,100.0,"['hip_hop', 'pop']","['rnb/swing', 'pop_rap', 'k_pop']","['hip_hop', 'pop', 'rnb/swing', 'pop_rap', 'k_pop']","['pop', 'k_pop']","['hip_hop', 'rnb/swing', 'pop_rap']",5,2,3,151.9188,30.3838,1,0,False
SISTAR,SISTAR,2wTLheTmMcFCA4hdY8hZJP,5Fk2y5wd6c6JbxEYwJ6nM3,Push Push,single,2010.0,0.3043,2010,https://open.spotify.com/album/5Fk2y5wd6c6JbxEYwJ6nM3,https://i.scdn.co/image/ab67616d0000b273d9f34689545df3bc4517a7f5,exact,100.0,['pop'],['k_pop'],"['pop', 'k_pop']","['pop', 'k_pop']",[],2,2,0,2.1831,1.0916,1,0,False
miss A,miss A,1BEohdSWSBggmO979tzRwW,01zi2Tsa9ojYgPY5Q08aUb,Hush,album,2013.0,0.4348,2010,https://open.spotify.com/album/01zi2Tsa9ojYgPY5Q08aUb,https://i.scdn.co/image/ab67616d0000b273ea4729d0fc9ab5b6f27ed20a,exact,98.57,['pop'],['k_pop'],"['pop', 'k_pop']","['pop', 'k_pop']",[],2,2,0,2.1831,1.0916,0,1,False
miss A,miss A,1BEohdSWSBggmO979tzRwW,5Nq0GIIfrsCnUPx4Ayej1c,A Class,album,2011.0,0.3478,2010,https://open.spotify.com/album/5Nq0GIIfrsCnUPx4Ayej1c,https://i.scdn.co/image/ab67616d0000b273801b445495d4886afb7370d7,exact,98.57,['pop'],['k_pop'],"['pop', 'k_pop']","['pop', 'k_pop']",[],2,2,0,2.1831,1.0916,0,1,False
miss A,miss A,1BEohdSWSBggmO979tzRwW,66nsOtUGPFQzKxSmgCjk1c,Colors,single,2015.0,0.5217,2010,https://open.spotify.com/album/66nsOtUGPFQzKxSmgCjk1c,https://i.scdn.co/image/ab67616d0000b273d7253e454e0ede75f8a84d70,exact,93.57,['pop'],['k_pop'],"['pop', 'k_pop']","['pop', 'k_pop']",[],2,2,0,2.1831,1.0916,1,0,False
miss A,miss A,1BEohdSWSBggmO979tzRwW,2fTNwyEMfny5FZqnNwsrAq,Touch (The 4th Project Touch),single,2012.0,0.3913,2010,https://open.spotify.com/album/2fTNwyEMfny5FZqnNwsrAq,https://i.scdn.co/image/ab67616d0000b2733fb4d41813219a52e3b997dd,exact,87.95,"['electronic', 'pop']","['electro', 'k_pop']","['electronic', 'pop', 'electro', 'k_pop']","['pop', 'k_pop']","['electronic', 'electro']",4,2,2,38.0717,9.5179,1,0,False
miss A,miss A,1BEohdSWSBggmO979tzRwW,2DpKSvqILxu9JAznidcxJ9,Step Up,single,2010.0,0.3043,2010,https://open.spotify.com/album/2DpKSvqILxu9JAznidcxJ9,https://i.scdn.co/image/ab67616d0000b2731198c4b6e13ea33543235548,exact,98.57,['pop'],['k_pop'],"['pop', 'k_pop']","['pop', 'k_pop']",[],2,2,0,2.1831,1.0916,1,0,False
miss A,miss A,1BEohdSWSBggmO979tzRwW,4E1VnKEiQUVxheUslKc9DX,Bad But Good,single,2010.0,0.3043,2010,https://open.spotify.com/album/4E1VnKEiQUVxheUslKc9DX,https://i.scdn.co/image/ab67616d0000b2734b675597ed6f0a763632e8c0,exact,98.57,['pop'],['k_pop'],"['pop', 'k_pop']","['pop', 'k_pop']",[],2,2,0,2.1831,1.0916,1,0,False
Apink,Apink,2uWcrwgWmZcQc3IPBs3tfU,6GeYzOIumBxJ4iF41J3KXM,HORN,album,2022.0,0.8261,2020,https://open.spotify.com/album/6GeYzOIumBxJ4iF41J3KXM,https://i.scdn.co/image/ab67616d0000b2730582560196a977f50cc8411b,exact,100.0,"['electronic', 'funk_/_soul', 'pop']","['k_pop', 'contemporary_r&b']","['electronic', 'funk_/_soul', 'pop', 'k_pop', 'contemporary_r&b']","['pop', 'k_pop']","['electronic', 'funk_/_soul', 'contemporary_r&b']",5,2,3,38.278,7.6556,0,1,False
Apink,Apink,2uWcrwgWmZcQc3IPBs3tfU,6gIu2MCKFkXziZ6GL02MsX,Dear,album,2016.0,0.5652,2010,https://open.spotify.com/album/6gIu2MCKFkXziZ6GL02MsX,https://i.scdn.co/image/ab67616d0000b2733d23f7a1c95161841f9a6cd7,fuzzy,76.36,"['funk_/_soul', 'pop']","['k_pop', 'contemporary_r&b', 'ballad']","['funk_/_soul', 'pop', 'k_pop', 'contemporary_r&b', 'ballad']","['pop', 'k_pop']","['funk_/_soul', 'contemporary_r&b', 'ballad']",5,2,3,52.6155,10.5231,0,1,False
Apink,Apink,2uWcrwgWmZcQc3IPBs3tfU,36DcKlfLytuKbpx4ELQKRf,Pink Revolution,album,2016.0,0.5652,2010,https://open.spotify.com/album/36DcKlfLytuKbpx4ELQKRf,https://i.scdn.co/image/ab67616d0000b273668a70b7d681dd83be986d40,exact,100.0,['pop'],['k_pop'],"['pop', 'k_pop']","['pop', 'k_pop']",[],2,2,0,2.1831,1.0916,0,1,False
Apink,Apink,2uWcrwgWmZcQc3IPBs3tfU,5vTLFMuLnseJIrqJx97BS4,Pink MEMORY,album,2015.0,0.5217,2010,https://open.spotify.com/album/5vTLFMuLnseJIrqJx97BS4,https://i.scdn.co/image/ab67616d0000b2734b6ca37e98d3a11038af0838,exact,100.0,"['electronic', 'pop']","['k_pop', 'synth-pop']","['electronic', 'pop', 'k_pop', 'synth-pop']","['pop', 'k_pop']","['electronic', 'synth-pop']",4,2,2,54.1643,13.5411,0,1,False
Apink,Apink,2uWcrwgWmZcQc3IPBs3tfU,5vR2VgZoh5ONYUABC9xdtF,UNE ANNEE,album,2012.0,0.3913,2010,https://open.spotify.com/album/5vR2VgZoh5ONYUABC9xdtF,https://i.scdn.co/image/ab67616d0000b2735ad854a3fd54cf46cc3afadc,exact,100.0,"['electronic', 'pop']","['k_pop', 'bubblegum', 'dance_pop']","['electronic', 'pop', 'k_pop', 'bubblegum', 'dance_pop']","['pop', 'k_pop']","['electronic', 'bubblegum', 'dance_pop']",5,2,3,148.8853,29.7771,0,1,False
Apink,Apink,2uWcrwgWmZcQc3IPBs3tfU,7gx8kFPhTKuAIWfUS8i72Z,SELF,single,2023.0,0.8696,2020,https://open.spotify.com/album/7gx8kFPhTKuAIWfUS8i72Z,https://i.scdn.co/image/ab67616d0000b27307528d3f9c29d81f289454fc,exact,100.0,['pop'],['k_pop'],"['pop', 'k_pop']","['pop', 'k_pop']",[],2,2,0,2.1831,1.0916,1,0,False
Apink,Apink,2uWcrwgWmZcQc3IPBs3tfU,49NKBZDb92AQlMFypkZRTF,LOOK,single,2020.0,0.7391,2020,https://open.spotify.com/album/49NKBZDb92AQlMFypkZRTF,https://i.scdn.co/image/ab67616d0000b2733f9deca2f7f10f28b5abcdd0,exact,100.0,"['electronic', 'pop']","['k_pop', 'dance_pop', 'ballad']","['electronic', 'pop', 'k_pop', 'dance_pop', 'ballad']","['pop', 'k_pop']","['electronic', 'dance_pop', 'ballad']",5,2,3,37.4973,7.4995,1,0,False
Apink,Apink,2uWcrwgWmZcQc3IPBs3tfU,51rmA7KGsWZP0lbP986qSJ,PERCENT,single,2019.0,0.6957,2010,https://open.spotify.com/album/51rmA7KGsWZP0lbP986qSJ,https://i.scdn.co/image/ab67616d0000b27333ba381e09736459efed6333,fuzzy,75.32,"['electronic', 'funk_/_soul', 'pop']","['k_pop', 'contemporary_r&b', 'synth-pop']","['electronic', 'funk_/_soul', 'pop', 'k_pop', 'contemporary_r&b', 'synth-pop']","['pop', 'k_pop']","['electronic', 'funk_/_soul', 'contemporary_r&b', 'synth-pop']",6,2,4,85.318,14.2197,1,0,False
Apink,Apink,2uWcrwgWmZcQc3IPBs3tfU,6XrOYOghCOtUlWYXxB4cAm,ONE & SIX,single,2018.0,0.6522,2010,https://open.spotify.com/album/6XrOYOghCOtUlWYXxB4cAm,https://i.scdn.co/image/ab67616d0000b2730b1f5b8d0f8cb48dbc423491,fuzzy,79.55,"['electronic', 'funk_/_soul', 'pop']","['k_pop', 'contemporary_r&b', 'dance_pop']","['electronic', 'funk_/_soul', 'pop', 'k_pop', 'contemporary_r&b', 'dance_pop']","['pop', 'k_pop']","['electronic', 'funk_/_soul', 'contemporary_r&b', 'dance_pop']",6,2,4,49.3723,8.2287,1,0,False
Apink,Apink,2uWcrwgWmZcQc3IPBs3tfU,0EnTUW7UnNsVx5aGb0CFWX,Miracle,single,2018.0,0.6522,2010,https://open.spotify.com/album/0EnTUW7UnNsVx5aGb0CFWX,https://i.scdn.co/image/ab67616d0000b273907927ab947b1d73ba4456b1,fuzzy,78.53,"['electronic', 'pop']","['k_pop', 'ballad']","['electronic', 'pop', 'k_pop', 'ballad']","['pop', 'k_pop']","['electronic', 'ballad']",4,2,2,26.403,6.6008,1,0,False
Apink,Apink,2uWcrwgWmZcQc3IPBs3tfU,4hA6wnrxDRP4hkCrwBoy44,Pink UP,single,2017.0,0.6087,2010,https://open.spotify.com/album/4hA6wnrxDRP4hkCrwBoy44,https://i.scdn.co/image/ab67616d0000b2737c6e099afcf60caf013ae8f3,exact,100.0,['pop'],['k_pop'],"['pop', 'k_pop']","['pop', 'k_pop']",[],2,2,0,2.1831,1.0916,1,0,False
Apink,Apink,2uWcrwgWmZcQc3IPBs3tfU,2sOYY3nvmSxyT5BF2p20eH,SUNDAY MONDAY (Japanese ver.),single,2015.0,0.5217,2010,https://open.spotify.com/album/2sOYY3nvmSxyT5BF2p20eH,https://i.scdn.co/image/ab67616d0000b273252c6c12e882ad3370c2f2fb,exact,90.0,"['electronic', 'pop']",['k_pop'],"['electronic', 'pop', 'k_pop']","['pop', 'k_pop']",['electronic'],3,2,1,7.1243,2.3748,1,0,False
Apink,Apink,2uWcrwgWmZcQc3IPBs3tfU,343YXEjiBkuCxEBi1AoMru,LUV (Japanese Ver.),single,2015.0,0.5217,2010,https://open.spotify.com/album/343YXEjiBkuCxEBi1AoMru,https://i.scdn.co/image/ab67616d0000b273c6de7afd336f4d474c75ac41,exact,100.0,['pop'],['j_pop'],"['pop', 'j_pop']",['pop'],['j_pop'],2,1,1,7.5333,3.7666,1,0,False
Apink,Apink,2uWcrwgWmZcQc3IPBs3tfU,6MSFLyDVzRb4GZyLoQUvbG,Mr. Chu (On Stage) [Japanese Ver.],single,2015.0,0.5217,2010,https://open.spotify.com/album/6MSFLyDVzRb4GZyLoQUvbG,https://i.scdn.co/image/ab67616d0000b273587854eb76bb5ed7a9e3f901,exact,91.4,['pop'],"['j_pop', 'k_pop']","['pop', 'j_pop', 'k_pop']","['pop', 'k_pop']",['j_pop'],3,2,1,8.7164,2.9055,1,0,False
